PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
-0.9787540485305611,0.5750051278590879,805,SAN LORENZO,8,14539.365816096311,13924.429274962096,13945.125309093206,11538.55367347123,0.4527820995298889,0.056195128581607065,Cluster_1
-1.3982479212945012,-1.0327704317331363,806,ATACAMES,8,12576.248289856365,12376.147356007708,10556.593667681342,12500.54022856323,0.5421549913712065,0.05950982263181644,Cluster_1
2.953374779190426,2.2797637997434763,807,RIOVERDE,8,35293.62158184419,35021.25837681817,33082.55722698007,29170.929112754733,0.4685830598074582,0.10892587428564736,Cluster_2
0.9136672758477189,0.03028387943346398,901,GUAYAQUIL,9,28926.257045099726,28710.511661011307,25182.407011052983,23521.28927533602,0.48294669745444774,0.0618145366886276,Cluster_1
37.3013597750508,-1.3440567792376905,902,ALFREDO BAQUERIZO MORENO(JUJÁN),9,270356.29159522173,269056.66872427985,245196.23489654777,210874.90928164535,0.4623728380396145,0.08183063997525251,Cluster_3
8.746717716976908,1.200190739627085,903,BALAO,9,88266.44277263375,87336.40234053499,79994.90577417695,60990.642811214,0.43260208881815776,0.0765797401597903,Cluster_2
3.926610563225158,0.6637426805769813,904,BALZAR,9,51337.37980043791,50637.94535414688,45326.11036746861,38876.120240318654,0.46169941057028574,0.07145507369149182,Cluster_2
5.328980367592844,-0.032345568053485235,905,COLIMES,9,60204.44512540081,58052.82562847851,53814.27169449468,47938.26940124986,0.4711260169526589,0.06257540664940187,Cluster_2
2.617174683540713,-0.16282915923025953,906,DAULE,9,38984.748276508886,38581.16533656511,34357.0196804507,33027.95391821853,0.4901382630929872,0.06397642427480867,Cluster_2
2.4842383640351584,0.4105689354914126,907,DURÁN,9,41207.5712416402,41047.69158688697,35770.131946696885,31430.3374624421,0.46771008802161296,0.06695961238222993,Cluster_2
2.5088592289421117,0.4812357769607625,908,EL EMPALME,9,38819.276360155454,37746.606049062895,35513.83424624851,30789.113758772484,0.464370208040235,0.06557217234613132,Cluster_2
-0.2893878996736089,0.806065298827385,909,EL TRIUNFO,9,20093.712915236774,19678.28128345348,18125.813183992024,15704.372871496082,0.4642118386738354,0.06837537630558636,Cluster_1
3.7445463130508143,0.30548633568766087,910,MILAGRO,9,48820.25169269738,48232.914661358576,44094.79595365018,37153.853481149126,0.4572857978515013,0.06155634509337449,Cluster_2
5.352023430583101,0.7688756073301897,911,NARANJAL,9,63585.258651084536,63020.963325271056,56873.3147206312,45388.28547321805,0.4438448585508056,0.06834387567243086,Cluster_2
-0.094418999425033,-0.22735417178998582,912,NARANJITO,9,23281.97923129112,22814.469406151213,20291.465791070048,18168.004567042044,0.4723935196681653,0.04885373382148929,Cluster_1
10.28024957024392,-1.1725348359996315,913,PALESTINA,9,94091.41500174528,92366.58438586984,81707.37688155251,79216.33668537502,0.4922601829743959,0.05775314724507011,Cluster_2
5.698069341015404,-0.4631363823090276,914,PEDRO CARBO,9,66395.70194920388,65910.88751105727,54153.11723371217,54697.86171212966,0.5025022488713148,0.06901075823822221,Cluster_2
7.105591419346327,1.0843036688664511,916,SAMBORONDÓN,9,60264.48974334218,59403.027162473,57398.17186075001,49463.42790952953,0.46287373589634717,0.08526437489065473,Cluster_2
5.448683955772072,-1.2252115363456755,918,SANTA LUCÍA,9,65287.424802906986,64518.96605285988,55470.6341309596,53361.65666022486,0.49031088358334185,0.04715435157599911,Cluster_2
